Image,Name,Screen_Size,CPU_type,Memory,Storage,GPU,VRAM,GPU_Speed,GPU_Cores,Resolution,Weight,Backlit_Keyboard,Touchscreen,CPU_Speed,Number_of_Cores,Display_Type,Graphic_Type,Operating_System,Webcam,Price,Gaming,Workstation,Home
https://c1.neweggimages.com/ProductImage/34-325-102-22.jpg,LG Gram 16T90Q-K.APB7U1,16.0,Intel Core i7 12th Gen,16,1 TB,Intel Iris Xe Graphics,4.0,1650,768,2560 x 1600,3.9,Non-backlit,No,2.1,12-core (4P+8E) Processor,WQXGA,Integrated Card,Windows 11 Pro,Yes,1149,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-325-101-S07.jpg,LG Gram 16Z90Q-N.APB7U1,16.0,Intel Core i7 12th Gen,16,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,2560 x 1600,2.9,Backlit,No,2.1,12-core (4P+8E) Processor,WQXGA,Integrated Card,Windows 11 Pro,Yes,899,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-736-922-04.jpg,Microsoft - Surface Laptop Go 3,12.4,Intel Core i5 12th Gen,8,256 GB,Intel Iris Xe Graphics,4.0,1650,768,1536 x 1024,2.9,Non-backlit,Yes,1.3,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,801,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/A6ZPD2308290V90804A.jpg,Microsoft 5V1-00005,15.0,AMD Ryzen 7 4000 Series,8,256 GB,AMD Radeon Vega 8 Mobile,4.0,2000,512,2496 x 1664,3.9,Backlit,Yes,2.0,8-core Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,524,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-685-01.png,Microsoft QI9-00052 Surface Pro 9 Forest,13.0,Intel Core i5 12th Gen,16,256 GB,Intel Iris Xe Graphics,4.0,1650,768,2880 x 1920,1.9,Non-backlit,Yes,1.3,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1361,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-913-02.jpg,Microsoft Surface 4 5W8-00009,15.0,AMD Ryzen 7 4000 Series,8,512 GB,AMD Radeon Vega 8 Mobile,4.0,2000,512,2496 x 1664,3.9,Backlit,Yes,2.0,8-core Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,484,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-527-S01.jpg,Microsoft Surface Go 3 8VD-00047,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,2.0,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 10 Pro,Yes,710,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-527-S01.jpg,Microsoft Surface Go 3 8VD-00047,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,1.2,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 10 Pro,Yes,710,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-457-S02.jpg,Microsoft Surface Go 3 8VI-00031,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,1.2,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 10 Home,Yes,839,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-505-01.jpg,Microsoft Surface Go 3 8VI-00044,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,2.0,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 10 Pro,Yes,816,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-458-S01.jpg,Microsoft Surface Go 3 8VJ-00001,10.5,Intel Core i3 10th Gen,8,256 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,1.2,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 11 in S mode,Yes,919,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-752-01.jpg,Microsoft Surface Go 3 8W3-00001,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,2.0,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 11 in S mode,Yes,489,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-752-01.jpg,Microsoft Surface Go 3 8W3-00001,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,1.2,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 11 in S mode,Yes,489,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-905-01.png,Microsoft Surface Go 3 8W6-00005,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,2.0,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 11 Pro,Yes,489,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-905-01.png,Microsoft Surface Go 3 8W6-00005,10.5,Intel Core i3 10th Gen,8,128 GB,Intel UHD Graphics 615,4.0,1000,192,1920 x 1280,1.2,Non-backlit,Yes,1.3,2-core Processor,PixelSense Display,Integrated Card,Windows 11 Pro,Yes,489,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/A24GD2210260CNBDCC5.jpg,Microsoft Surface Laptop 5,13.5,Intel Core i5 12th Gen,8,256 GB,Intel Iris Xe Graphics,4.0,1650,768,2256 x 1504,2.9,Backlit,Yes,1.3,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-697-01.png,Microsoft Surface Laptop 5,15.0,Intel Core i7 12th Gen,8,256 GB,Intel Iris Xe Graphics,4.0,1650,768,2496 x 1664,3.9,Backlit,Yes,1.7,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1164,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-694-01.png,Microsoft Surface Laptop 5,13.5,Intel Core i7 12th Gen,16,512 GB,Intel Iris Xe Graphics,4.0,1650,768,2256 x 1504,2.9,Backlit,Yes,1.7,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1672,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/A24GD2210260CO40S73.jpg,Microsoft Surface Laptop 5,13.5,Intel Core i7 12th Gen,16,512 GB,Intel Iris Xe Graphics,4.0,1650,768,2256 x 1504,2.9,Backlit,Yes,1.7,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1454,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-690-01.jpg,Microsoft Surface Laptop 5 R1S-00026,13.5,Intel Core i5 12th Gen,8,512 GB,Intel Iris Xe Graphics,4.0,1650,768,2256 x 1504,2.9,Backlit,Yes,1.3,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1002,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-698-01.png,Microsoft Surface Laptop 5 RFB-00026,15.0,Intel Core i7 12th Gen,8,512 GB,Intel Iris Xe Graphics,4.0,1650,768,2496 x 1664,3.9,Non-backlit,Yes,1.7,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1492,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-909-01.jpg,Microsoft Surface Laptop Studio 9V8-00001,14.4,Intel Core i5 11th Gen,16,256 GB,Intel Iris Xe Graphics,4.0,1650,768,2400 x 1600,3.9,Backlit,Yes,3.1,4-core Processor,PixelSense Display,Integrated Card,Windows 11 Pro,Yes,1149,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-736-907-01.jpg,Microsoft Surface Laptop Studio 9V8-00005,14.4,Intel Core i5 11th Gen,16,256 GB,Intel Iris Xe Graphics,4.0,1650,768,2400 x 1600,3.9,Backlit,Yes,3.1,4-core Processor,PixelSense Display,Integrated Card,Windows 10 Pro,Yes,1149,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/A24GD211022D70UE.jpg,Microsoft Surface Laptop Studio 9WI-00001,14.4,Intel Core i5 11th Gen,16,512 GB,Intel Iris Xe Graphics,4.0,1650,768,2400 x 1600,3.9,Backlit,Yes,3.1,4-core Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1799,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/A24GD2210260C6WFW92.jpg,Microsoft Surface Pro 9 QIL-00018,13.0,Intel Core i7 12th Gen,16,256 GB,Intel Iris Xe Graphics,4.0,1650,768,2880 x 1920,1.9,Non-backlit,Yes,1.7,10-core (2P+8E) Processor,PixelSense Display,Integrated Card,Windows 11 Home,Yes,1559,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-528-25.jpg,MSI Alpha 17C7VF-006US,17.3,AMD Ryzen 9 7000 Series,32,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,2560 x 1440,6.9,Backlit,No,2.5,16-core Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1749,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-528-25.jpg,MSI Alpha 17C7VG-007US,17.3,AMD Ryzen 9 7000 Series,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,6.9,Backlit,No,2.5,16-core Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-528-25.jpg,MSI Alpha 17C7VG-008US,17.3,AMD Ryzen 9 7000 Series,32,2 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,6.9,Backlit,No,2.5,16-core Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,2299,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-565-32.jpg,MSI Bravo 15 B7EDP-016US,15.6,AMD Ryzen 7 7000 Series,32,1 TB PCIe,AMD Radeon RX 6550M,4.0,18000,1024,1920 x 1080,4.9,Backlit,No,3.8,8-core Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,944,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-565-32.jpg,MSI Bravo 15 B7EDP-016US,15.6,AMD Ryzen 7 7000 Series,32,1 TB PCIe,AMD Radeon RX 6550M,4.0,18000,1024,1920 x 1080,4.9,Backlit,No,3.8,8-core Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1049,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-568-08.jpg,MSI Commercial 14 H,14.0,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,3.9,Backlit,No,2.4,14-core (6P+8E) Processor,FHD+,Integrated Card,Windows 11 Pro,Yes,1129,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-218-16.jpg,MSI Crosshair 15 B12UGSZ-613,15.6,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,1920 x 1080,4.9,Backlit,No,2.5,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1099,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-203-S01.jpg,MSI Crosshair 15 R6E B12UGZ-050,15.6,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070,8.0,14000,5120,2560 x 1440,5.9,Backlit,No,2.3,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-346-01.jpg,MSI Delta 15 A5EFK-097,15.6,AMD Ryzen 7 5000 Series,16,1 TB PCIe,AMD Radeon RX 6700M,10.0,16000,2304,1920 x 1080,4.9,Backlit,No,3.2,8-core Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,720,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-346-01.jpg,MSI Delta 15 A5EFK-097,15.6,AMD Ryzen 7 5000 Series,16,1 TB PCIe,AMD Radeon RX 6700M,10.0,16000,2304,1920 x 1080,4.9,Backlit,No,3.2,8-core Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1299,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-183-19.jpg,MSI GE Series Raider GE66 12UGS-237,15.6,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,5.9,Backlit,No,2.5,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2499,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-281-30.jpg,MSI GE Series Raider GE66 12UGS-609,15.6,Intel Core i9 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,5.9,Backlit,No,2.5,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1199,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-182-19.jpg,MSI GE Series Raider GE66 12UHS-236,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,5.9,Backlit,No,2.3,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2917,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-340-V30.jpg,MSI GE Series Raider GE67Hx 12UGS-070,15.6,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,5.9,Backlit,No,2.0,16-core (8P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-322-01.jpg,MSI GE Series Raider GE67HX 12UHS-069,15.6,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,5.9,Backlit,No,2.3,16-core (8P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,1499,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-322-01.jpg,MSI GE Series Raider GE67HX 12UHS-069,15.6,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,5.9,Backlit,No,2.3,16-core (8P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,3799,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-498-28.jpg,MSI GE Series Raider GE68HX 13VG-082US,16.0,Intel Core i9 13th Gen,32,2 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD+,Dedicated Card,Windows 11 Pro,Yes,2654,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-484-01.png,MSI GE Series Raider GE76 12UE-456,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1049,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-484-01.png,MSI GE Series Raider GE76 12UE-456,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,828,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-570-02.png,MSI GE Series Raider GE76 12UE-871,17.3,Intel Core i9 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,6.9,Backlit,No,2.5,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1649,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-541-21.png,MSI GE Series Raider GE76 12UGS-201,17.3,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,1920 x 1080,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1700,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-541-21.png,MSI GE Series Raider GE76 12UGS-201,17.3,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,1920 x 1080,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-180-19.jpg,MSI GE Series Raider GE76 12UGS-259,17.3,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,6.9,Backlit,No,2.5,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2600,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-179-20.jpg,MSI GE Series Raider GE76 12UHS-255,17.3,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-179-20.jpg,MSI GE Series Raider GE76 12UHS-255,17.3,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,3641,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-296-V03.jpg,MSI GE Series Raider GE77HX 12UGS-004,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,6.9,Backlit,No,2.0,16-core (8P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,1249,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-339-V26.jpg,MSI GE Series Raider GE77HX 12UHS-074,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,1920 x 1080,6.9,Backlit,No,2.0,16-core (8P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,2608,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-339-V26.jpg,MSI GE Series Raider GE77HX 12UHS-074,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,1920 x 1080,6.9,Backlit,No,2.0,16-core (8P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,2399,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-416-07.jpg,MSI GE Series Raider GE78 HX 13VI-079US,17.0,Intel Core i9 13th Gen,32,2 TB PCIe,NVIDIA GeForce RTX 4090,16.0,18000,9728,2560 x 1600,6.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD+,Dedicated Card,Windows 11 Pro,Yes,3060,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-497-38.jpg,MSI GE Series Raider GE78HX SmartTP 13VG-057US,17.0,Intel Core i9 13th Gen,32,2 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1600,6.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD+,Dedicated Card,Windows 11 Pro,Yes,2210,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-514-08.jpg,MSI GF Series Katana GF66 12UE-457,15.6,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,4.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,880,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-572-01.png,MSI GF Series Katana GF66 12UE-603,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,4.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,810,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-572-01.png,MSI GF Series Katana GF66 12UE-603,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,4.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-556-01.png,MSI GF Series Thin GF63 12UC-823US,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,NVIDIA GeForce RTX 3050,4.0,12000,2048,1920 x 1080,4.9,Backlit,No,2.3,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-556-01.png,MSI GF Series Thin GF63 12UC-824US,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3050,4.0,12000,2048,1920 x 1080,4.9,Backlit,No,2.3,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-561-01.png,MSI GF Series Thin GF63 12UC-851US,15.6,Intel Core i5 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3050,4.0,12000,2048,1920 x 1080,4.9,Backlit,No,2.0,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,799,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-561-01.png,MSI GF Series Thin GF63 12UCX-850US,15.6,Intel Core i5 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 2050,4.0,14000,2048,1920 x 1080,4.9,Backlit,No,2.0,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,522,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-507-05.png,MSI GF Series Thin GF63 12VE-437US,15.6,Intel Core i5 12th Gen,8,512 GB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1080,4.9,Backlit,No,2.0,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,896,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-507-05.png,MSI GF Series Thin GF63 12VE-437US,15.6,Intel Core i5 12th Gen,8,512 GB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1080,4.9,Backlit,No,2.0,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,759,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-561-01.png,MSI GF Series Thin GF63 12VE-849US,15.6,Intel Core i5 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4050,6.0,16000,2560,1920 x 1080,4.9,Backlit,No,2.0,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,630,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-561-01.png,MSI GF Series Thin GF63 12VF-848US,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,1920 x 1080,4.9,Backlit,No,2.3,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,990,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-571-01.png,MSI GL Series Pulse GL76 12UGK-258,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070,8.0,14000,5120,1920 x 1080,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1799,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-155-855-V27.jpg,MSI GP Series GP66 Leopard 11UG-018,15.6,Intel Core i7 11th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070,8.0,14000,5120,1920 x 1080,5.9,Backlit,No,2.3,8-core Processor,Full HD,Dedicated Card,Windows 10 Home,Yes,1614,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-342-V12.jpg,MSI GP Series GP66 Leopard 11UG-688,15.6,Intel Core i7 11th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3070,8.0,14000,5120,1920 x 1080,5.9,Backlit,No,2.3,8-core Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1049,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-155-852-V24.jpg,MSI GP Series GP66 Leopard 11UH-032,15.6,Intel Core i7 11th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3080,8.0,14000,6144,1920 x 1080,5.9,Backlit,No,2.3,8-core Processor,Full HD,Dedicated Card,Windows 10 Home,Yes,1699,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-554-17.jpg,MSI GP Series Vector GP66HX 12UGS-066,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,5.9,Backlit,No,2.0,16-core (8P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1399,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-554-17.jpg,MSI GP Series Vector GP66HX 12UGS-066,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,5.9,Backlit,No,2.0,16-core (8P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1260,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-534-20.jpg,MSI GP Series Vector GP68HX 13VH-098US,16.0,Intel Core i9 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4080,12.0,18000,7424,1920 x 1200,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,FHD+,Dedicated Card,Windows 11 Home,Yes,2099,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-191-17.jpg,MSI GP Series Vector GP76 12UE-270,17.3,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1499,FALSE,TRUE,TRUE
